sgRNA	gene	CRISPR_C6596646.sample	ERS717283.plasmid
CDC42BPB_CCDS9978.1_ex22_14:103434803-103434826:-_5-1	CDC42BPB	250	266
ZNF720_CCDS45473.1_ex1_16:31734011-31734034:+_5-1	ZNF720	16	29
TECPR1_CCDS47648.1_ex15_7:97863029-97863052:-_5-1	TECPR1	170	300
RTP3_CCDS2740.1_ex0_3:46539651-46539674:+_5-1	RTP3	699	403
EFNB3_CCDS11120.1_ex1_17:7611548-7611571:-_5-5	EFNB3	111	115
NPBWR2_CCDS13557.1_ex0_20:62737909-62737932:-_5-3	NPBWR2	747	520
SLC35B4_CCDS34756.1_ex4_7:133986540-133986563:+_5-1	SLC35B4	305	344
NOA1_CCDS3510.1_ex6_4:57842740-57842763:+_5-2	NOA1	148	150
GABRB2_CCDS4354.1_ex5_5:160886621-160886644:+_5-2	GABRB2	59	97
SERPINI2_CCDS3200.1_ex4_3:167183135-167183158:+_5-1	SERPINI2	8	5
ABCB11_CCDS46444.1_ex20_2:169850327-169850350:+_5-3	ABCB11	456	364
HOXB13_CCDS11536.1_ex1_17:46805710-46805733:+_5-3	HOXB13	652	545
PPP1R27_CCDS32767.1_ex1_17:79792505-79792528:+_5-2	PPP1R27	821	898
MGST3_CCDS1249.1_ex3_1:165623566-165623589:+_5-5	MGST3	337	385
TTYH1_CCDS12893.1_ex1_19:54930465-54930488:-_5-4	TTYH1	478	451
TUBB4B_CCDS7039.1_ex2_9:140136450-140136473:-_5-3	TUBB4B	106	277
FAM69B_CCDS7004.1_ex4_9:139617525-139617548:-_5-5	FAM69B	547	638
MRPL43_CCDS7502.1_ex3_10:102746887-102746910:+_5-3	MRPL43	3	59
NLGN3_CCDS14407.1_ex0_X:70368030-70368053:+_5-4	NLGN3	1119	847
RTN1_CCDS9740.1_ex5_14:60074014-60074037:-_10-3	RTN1	215	255
PTTG2_CCDS54755.1_ex0_4:37962142-37962165:+_5-1	PTTG2	48	52
SLC20A1_CCDS2099.1_ex0_2:113404644-113404667:+_5-1	SLC20A1	268	354
TMPRSS11E_CCDS33993.1_ex6_4:69342119-69342142:-_5-2	TMPRSS11E	582	531
SIRT7_CCDS11792.1_ex8_17:79875821-79875844:-_5-5	SIRT7	274	430
ASB15_CCDS34742.1_ex5_7:123267308-123267331:-_5-5	ASB15	753	606
FMN1_CCDS61581.1_ex17_15:33446663-33446686:+_11-9	FMN1	275	273
ABI3BP_CCDS46880.1_ex24_3:100583695-100583718:+_5-3	ABI3BP	69	143
POTEJ_CCDS59432.1_ex0_2:131369359-131369382:+_4-2	POTEJ	377	1240
OBFC1_CCDS7552.1_ex5_10:105659805-105659828:+_5-3	OBFC1	44	99
ADCK2_CCDS5861.1_ex0_7:140373591-140373614:-_5-3	ADCK2	389	688
EIF3H_CCDS6319.1_ex5_8:117671066-117671089:+_5-1	EIF3H	204	810
GFM1_CCDS33885.1_ex5_3:158369879-158369902:+_5-4	GFM1	15	104
ZFHX3_CCDS10908.1_ex2_16:72833951-72833974:+_5-3	ZFHX3	343	417
RCAN3_CCDS254.1_ex3_1:24861607-24861630:+_10-10	RCAN3	628	417
SIX2_CCDS1822.1_ex1_2:45235782-45235805:+_5-3	SIX2	420	547
TNRC6A_CCDS10624.2_ex4_16:24788477-24788500:-_5-1	TNRC6A	264	206
LDLRAD3_CCDS31462.1_ex1_11:36057762-36057785:-_5-1	LDLRAD3	632	622
ACO1_CCDS6525.1_ex6_9:32420920-32420943:-_5-4	ACO1	590	459
RHPN1_CCDS47927.1_ex5_8:144460879-144460902:+_5-2	RHPN1	486	624
GALNTL5_CCDS5929.1_ex4_7:151699825-151699848:+_5-4	GALNTL5	130	167
AUP1_CCDS42702.1_ex8_2:74755951-74755974:-_5-2	AUP1	811	686
BOK_CCDS2550.1_ex0_2:242499043-242499066:-_5-1	BOK	1398	1455
KL_CCDS9347.1_ex0_13:33590825-33590848:+_5-1	KL	278	293
RNF169_CCDS41691.1_ex3_11:74528676-74528699:-_5-5	RNF169	411	456
LYSMD2_CCDS10143.1_ex1_15:52017094-52017117:+_8-2	LYSMD2	383	353
MMP21_CCDS7647.1_ex5_10:127462910-127462933:-_5-5	MMP21	586	662
TTLL7_CCDS690.2_ex14_1:84408182-84408205:-_5-3	TTLL7	509	445
TNFRSF12A_CCDS10489.1_ex1_16:3071267-3071290:+_5-2	TNFRSF12A	485	471
STAMBP_CCDS1929.1_ex3_2:74074720-74074743:-_5-4	STAMBP	299	368
NUP188_CCDS35156.1_ex9_9:131731753-131731776:+_5-3	NUP188	343	727
RNF113B_CCDS9486.1_ex1_13:98829009-98829032:+_5-1	RNF113B	588	570
RPS4Y2_CCDS44028.1_ex3_Y:22923203-22923226:+_5-2	RPS4Y2	285	195
VGLL4_CCDS2606.1_ex1_3:11600804-11600827:-_5-1	VGLL4	550	353
HK2_CCDS1956.1_ex1_2:75081469-75081492:+_5-1	HK2	208	489
TOR2A_CCDS43879.1_ex4_9:130497411-130497434:+_6-4	TOR2A	448	360
IFNK_CCDS6521.1_ex0_9:27524702-27524725:+_5-5	IFNK	581	462
PNOC_CCDS6066.1_ex1_8:28196848-28196871:-_8-8	PNOC	676	547
SCNN1B_CCDS10609.1_ex1_16:23364366-23364389:-_5-3	SCNN1B	871	863
CDH8_CCDS10802.1_ex5_16:61851564-61851587:+_5-2	CDH8	308	305
CCNO_CCDS34157.1_ex1_5:54528358-54528381:+_5-2	CCNO	872	1316
ITPK1_CCDS45157.1_ex6_14:93460306-93460329:+_5-4	ITPK1	20	548
CD22_CCDS12457.1_ex5_19:35831981-35832004:-_5-4	CD22	429	536
S100A11_CCDS1009.1_ex0_1:152005256-152005279:+_5-2	S100A11	470	561
SCRN3_CCDS2258.1_ex0_2:175263131-175263154:-_5-1	SCRN3	97	197
ANXA10_CCDS34096.1_ex5_4:169086449-169086472:+_5-4	ANXA10	40	46
MAPKAPK2_CCDS1466.1_ex1_1:206902116-206902139:+_5-2	MAPKAPK2	972	971
DGKI_CCDS5845.1_ex32_7:137374642-137374665:-_5-4	DGKI	880	536
MAOB_CCDS14261.1_ex11_X:43662545-43662568:-_5-3	MAOB	386	425
ID4_CCDS4544.1_ex0_6:19838154-19838177:-_5-2	ID4	880	696
RGAG4_CCDS55446.1_ex0_X:71351095-71351118:+_5-3	RGAG4	798	844
MTMR9_CCDS5979.1_ex4_8:11163720-11163743:+_5-4	MTMR9	740	952
LDLRAD4_CCDS32794.1_ex3_18:13645252-13645275:-_5-4	LDLRAD4	820	732
GPR125_CCDS33964.1_ex12_4:22444461-22444484:+_5-3	GPR125	0	3
GCNT4_CCDS4026.1_ex0_5:74325354-74325377:+_5-1	GCNT4	91	111
FOXP2_CCDS43635.1_ex6_7:114282514-114282537:+_5-4	FOXP2	28	34
ITGB3BP_CCDS30736.1_ex5_1:63955862-63955885:-_6-6	ITGB3BP	96	93
INTS12_CCDS3671.1_ex2_4:106613155-106613178:+_5-1	INTS12	56	357
ESYT2_CCDS34791.1_ex19_7:158590640-158590663:-_5-2	ESYT2	1163	772
ZNF282_CCDS5895.1_ex5_7:148909471-148909494:+_5-5	ZNF282	473	272
BLM_CCDS10363.1_ex5_15:91304095-91304118:+_5-4	BLM	116	175
MROH2B_CCDS47202.1_ex38_5:41065418-41065441:+_5-5	MROH2B	275	468
KLK9_CCDS12816.1_ex2_19:51509804-51509827:+_5-2	KLK9	1496	836
CDT1_CCDS32510.1_ex3_16:88871985-88872008:-_5-3	CDT1	50	303
SPATA5_CCDS3730.1_ex5_4:123856873-123856896:-_5-3	SPATA5	37	383
LGALSL_CCDS1877.1_ex2_2:64682789-64682812:+_5-3	LGALSL	271	374
MYH6_CCDS9600.1_ex36_14:23876265-23876288:-_5-5	MYH6	560	506
PSORS1C2_CCDS4694.1_ex0_6:31106029-31106052:-_5-5	PSORS1C2	1393	605
DLL1_CCDS5313.1_ex3_6:170594171-170594194:+_5-1	DLL1	574	688
GLYATL2_CCDS41649.1_ex2_11:58604770-58604793:+_5-4	GLYATL2	105	119
ANGPT4_CCDS13009.1_ex5_20:865838-865861:+_5-1	ANGPT4	906	739
C8A_CCDS606.1_ex4_1:57347161-57347184:-_5-2	C8A	334	206
PVR_CCDS12640.1_ex1_19:45150748-45150771:+_5-4	PVR	640	502
PA2G4_CCDS8902.1_ex4_12:56501298-56501321:+_5-4	PA2G4	49	144
CDHR4_CCDS46829.1_ex12_3:49833136-49833159:+_5-5	CDHR4	349	606
ELF5_CCDS58129.1_ex2_11:34504014-34504037:+_8-4	ELF5	545	401
AMMECR1L_CCDS2152.1_ex4_2:128628914-128628937:-_5-1	AMMECR1L	803	797
SH3PXD2A_CCDS31278.1_ex12_10:105561063-105561086:-_5-5	SH3PXD2A	305	557
CBX8_CCDS11765.1_ex2_17:77770100-77770123:-_5-5	CBX8	155	210
ECSIT_CCDS12262.1_ex5_19:11624753-11624776:-_12-8	ECSIT	189	390
KCNH1_CCDS1496.1_ex4_1:211093170-211093193:-_5-2	KCNH1	650	523
CA8_CCDS6174.1_ex6_8:61192421-61192444:-_5-5	CA8	379	364
LPCAT2_CCDS10753.1_ex3_16:55563780-55563803:-_5-3	LPCAT2	554	344
ABCD4_CCDS9828.1_ex16_14:74766322-74766345:+_5-4	ABCD4	124	249
EMX2_CCDS53583.1_ex0_10:119302947-119302970:-_5-3	EMX2	420	492
CDH23_CCDS53540.1_ex2_10:73558880-73558903:+_10-6	CDH23	572	428
CR2_CCDS1478.1_ex4_1:207642490-207642513:-_5-1	CR2	533	497
TMOD1_CCDS6726.1_ex1_9:100308589-100308612:+_5-2	TMOD1	161	401
PSMB8_CCDS4756.1_ex4_6:32810837-32810860:-_5-5	PSMB8	760	784
ZNF330_CCDS3754.1_ex4_4:142150814-142150837:+_5-4	ZNF330	241	269
SERPINB2_CCDS11989.1_ex4_18:61569098-61569121:-_5-5	SERPINB2	155	89
DSCAML1_CCDS8384.1_ex31_11:117651391-117651414:+_5-5	DSCAML1	1102	765
ADAMTS17_CCDS10383.1_ex20_15:100881539-100881562:+_5-5	ADAMTS17	699	843
ZNF462_CCDS35096.1_ex1_9:109686944-109686967:+_5-2	ZNF462	749	588
CDH23_CCDS44429.1_ex4_10:73270869-73270892:+_10-2	CDH23	276	289
PPFIBP1_CCDS55812.1_ex10_12:27820231-27820254:+_5-4	PPFIBP1	273	197
FGFRL1_CCDS3344.1_ex1_4:1016136-1016159:+_5-1	FGFRL1	2746	2224
HIP1_CCDS34669.1_ex28_7:75221744-75221767:+_5-4	HIP1	573	586
TRIQK_CCDS55261.1_ex1_8:93904215-93904238:-_5-3	TRIQK	73	47
ALDOC_CCDS11236.1_ex6_17:26902148-26902171:-_5-3	ALDOC	145	423
TRDN_CCDS55053.1_ex38_6:123869715-123869738:-_5-2	TRDN	180	145
SLC7A11_CCDS3742.1_ex10_4:139157498-139157521:-_5-4	SLC7A11	809	552
FMN1_CCDS61581.1_ex17_15:33446469-33446492:-_11-8	FMN1	127	207
MAFF_CCDS13968.1_ex1_22:38610620-38610643:+_7-4	MAFF	65	230
CHST10_CCDS2047.1_ex2_2:101014464-101014487:+_5-4	CHST10	158	214
HSF2BP_CCDS13697.1_ex6_21:45076536-45076559:-_5-5	HSF2BP	99	89
BSN_CCDS2800.1_ex2_3:49680122-49680145:-_5-2	BSN	537	758
CISD3_CCDS45662.1_ex2_17:36887621-36887644:-_5-3	CISD3	850	894
TNK2_CCDS33927.1_ex9_3:195608946-195608969:-_5-2	TNK2	1250	1192
ZBTB47_CCDS46805.2_ex0_3:42700299-42700322:+_5-2	ZBTB47	1072	738
LNX2_CCDS9323.1_ex5_13:28136737-28136760:+_5-1	LNX2	290	323
PLA1A_CCDS2991.1_ex5_3:119334929-119334952:-_5-4	PLA1A	164	214
ATP13A2_CCDS175.1_ex21_1:17328570-17328593:+_5-1	ATP13A2	464	409
DISP2_CCDS10056.1_ex7_15:40660066-40660089:-_5-4	DISP2	808	470
WBP5_CCDS14507.1_ex0_X:102612683-102612706:+_5-1	WBP5	162	130
UCN_CCDS1747.1_ex0_2:27530488-27530511:+_5-1	UCN	52	187
ZNF445_CCDS2713.1_ex4_3:44492799-44492822:+_5-4	ZNF445	471	516
WDR49_CCDS3201.1_ex11_3:167293782-167293805:+_5-4	WDR49	475	427
HLA-DPB1_CCDS4765.1_ex1_6:33048666-33048689:+_5-2	HLA-DPB1	646	575
FAM150B_CCDS46218.1_ex4_2:287722-287745:+_5-5	FAM150B	1059	955
AKAP14_CCDS14591.1_ex1_X:119037477-119037500:+_7-3	AKAP14	421	234
DCAKD_CCDS11493.1_ex1_17:43107520-43107543:+_5-2	DCAKD	80	168
PTPRR_CCDS44945.1_ex8_12:71139596-71139619:-_5-3	PTPRR	334	233
RXRA_CCDS35172.1_ex4_9:137309064-137309087:+_5-5	RXRA	753	440
FAM13C_CCDS31207.1_ex6_10:61043135-61043158:-_5-1	FAM13C	577	491
EIF4B_CCDS41788.1_ex6_12:53421630-53421653:-_5-4	EIF4B	486	755
CELA3A_CCDS220.1_ex3_1:22332154-22332177:+_4-2	CELA3A	329	338
MYH10_CCDS11144.1_ex30_17:8449891-8449914:+_5-5	MYH10	461	627
GPR141_CCDS5451.1_ex0_7:37780116-37780139:+_5-1	GPR141	395	227
DHX36_CCDS3171.1_ex24_3:154041993-154042016:-_5-4	DHX36	27	77
NRBP2_CCDS34959.2_ex10_8:144921226-144921249:+_5-1	NRBP2	988	684
KRTAP4-2_CCDS11384.1_ex0_17:39334196-39334219:+_5-1	KRTAP4-2	468	740
DHRS4L2_CCDS9606.2_ex1_14:24459408-24459431:+_5-3	DHRS4L2	944	630
FRMPD2_CCDS31195.1_ex16_10:49420067-49420090:-_5-1	FRMPD2	507	792
LYNX1_CCDS34951.1_ex0_8:143846126-143846149:-_12-2	LYNX1	588	478
LRRC24_CCDS34969.1_ex0_8:145748637-145748660:+_5-1	LRRC24	394	455
TRAPPC6A_CCDS12655.1_ex3_19:45668158-45668181:-_7-3	TRAPPC6A	361	342
MAST4_CCDS47224.1_ex0_5:65892714-65892737:-_10-3	MAST4	1096	664
FGF21_CCDS12734.1_ex0_19:49259624-49259647:-_5-2	FGF21	261	494
TRAPPC6B_CCDS41947.1_ex3_14:39627487-39627510:-_5-1	TRAPPC6B	35	46
IL10RA_CCDS8388.1_ex2_11:117860201-117860224:-_5-1	IL10RA	226	317
RPS25_CCDS8406.1_ex1_11:118888173-118888196:-_5-3	RPS25	0	17
DIS3L2_CCDS42834.1_ex1_2:232880279-232880302:+_5-1	DIS3L2	637	377
FAM196A_CCDS31312.1_ex2_10:128973944-128973967:+_5-1	FAM196A	788	735
POLA1_CCDS14214.1_ex2_X:24721402-24721425:+_5-1	POLA1	245	553
FAM83F_CCDS14000.2_ex0_22:40391369-40391392:+_5-1	FAM83F	1182	989
RAB12_CCDS42410.1_ex0_18:8609945-8609968:-_5-4	RAB12	363	377
SV2B_CCDS10370.1_ex4_15:91803595-91803618:+_5-5	SV2B	114	132
SLC33A1_CCDS3173.1_ex5_3:155571206-155571229:-_5-2	SLC33A1	1046	1278
C4orf19_CCDS3442.1_ex1_4:37592306-37592329:-_5-5	C4orf19	73	115
POU1F1_CCDS2919.1_ex4_3:87322502-87322525:+_5-3	POU1F1	580	546
SLC20A1_CCDS2099.1_ex4_2:113414726-113414749:+_5-5	SLC20A1	352	435
RPRM_CCDS2198.1_ex0_2:154334960-154334983:-_5-4	RPRM	675	578
CCND3_CCDS47426.1_ex3_6:41908094-41908117:+_15-10	CCND3	384	487
SGCE_CCDS47642.1_ex8_7:94257593-94257616:+_5-3	SGCE	282	400
DVL3_CCDS3253.1_ex1_3:183881480-183881503:+_5-2	DVL3	501	597
CPNE5_CCDS4825.1_ex16_6:36766226-36766249:+_5-3	CPNE5	103	117
URI1_CCDS12420.1_ex3_19:30477294-30477317:+_5-4	URI1	8	446
SMOC1_CCDS32110.1_ex3_14:70442518-70442541:-_5-2	SMOC1	168	180
KDELR1_CCDS12718.1_ex2_19:48892896-48892919:-_5-3	KDELR1	73	213
PSMD5_CCDS59143.1_ex5_9:123591427-123591450:-_5-3	PSMD5	8	32
TRIM65_CCDS11732.1_ex4_17:73888864-73888887:+_5-2	TRIM65	216	204
MTMR3_CCDS13870.1_ex10_22:30408530-30408553:+_5-4	MTMR3	75	96
MAN2B1_CCDS32919.1_ex18_19:12774174-12774197:+_5-2	MAN2B1	762	807
JTB_CCDS1057.1_ex1_1:153948300-153948323:-_5-1	JTB	7	6
GABRP_CCDS4375.1_ex1_5:170216239-170216262:-_5-1	GABRP	259	189
TMEM101_CCDS11474.1_ex2_17:42091783-42091806:-_5-5	TMEM101	568	469
KRT3_CCDS44895.1_ex5_12:53186484-53186507:+_5-1	KRT3	852	1014
DCTN3_CCDS65028.1_ex3_9:34617892-34617915:+_6-2	DCTN3	92	441
CASP12_CCDS55785.1_ex2_11:104761185-104761208:+_5-1	CASP12	388	511
CCR6_CCDS5298.1_ex1_6:167550154-167550177:-_5-5	CCR6	532	408
RSG1_CCDS171.1_ex4_1:16563116-16563139:+_5-4	RSG1	727	605
EGFR_CCDS47587.1_ex2_7:55211103-55211126:-_5-1	EGFR	81	113
RDH10_CCDS6213.1_ex1_8:74209476-74209499:+_5-2	RDH10	683	579
TCEA2_CCDS13553.1_ex3_20:62699446-62699469:-_5-2	TCEA2	362	450
UBXN4_CCDS42761.1_ex5_2:136519459-136519482:+_5-5	UBXN4	420	440
RPS19_CCDS12588.1_ex1_19:42365242-42365265:+_5-2	RPS19	0	368
RXRG_CCDS1248.1_ex7_1:165389197-165389220:-_5-4	RXRG	237	317
ADAMTS15_CCDS8488.1_ex0_11:130319244-130319267:-_5-2	ADAMTS15	682	606
CYTH3_CCDS5346.1_ex8_7:6217523-6217546:+_5-3	CYTH3	387	384
TAS2R38_CCDS34765.1_ex0_7:141673283-141673306:-_5-5	TAS2R38	857	779
EVL_CCDS9955.1_ex5_14:100594898-100594921:-_5-4	EVL	731	673
KLF10_CCDS47905.1_ex2_8:103664377-103664400:+_5-4	KLF10	29	24
MAPK10_CCDS34026.1_ex5_4:87019737-87019760:-_5-2	MAPK10	57	17
C16orf90_CCDS45397.1_ex1_16:3544678-3544701:+_5-4	C16orf90	398	379
FCF1_CCDS9832.1_ex4_14:75189979-75190002:-_5-4	FCF1	0	2
ZNF747_CCDS10682.1_ex1_16:30545762-30545785:+_5-1	ZNF747	491	772
TECTB_CCDS7571.1_ex3_10:114046089-114046112:+_5-5	TECTB	211	394
FAM3A_CCDS35453.1_ex5_X:153736821-153736844:+_5-4	FAM3A	541	618
SMIM19_CCDS6133.2_ex0_8:42401713-42401736:-_5-2	SMIM19	161	138
CPSF4_CCDS47652.1_ex4_7:99048358-99048381:+_5-4	CPSF4	108	599
TSC22D2_CCDS3149.1_ex0_3:150127241-150127264:+_5-1	TSC22D2	132	496
ELOVL2_CCDS4518.1_ex5_6:11005609-11005632:-_5-4	ELOVL2	518	700
RPS6KA1_CCDS284.1_ex10_1:26882104-26882127:-_5-5	RPS6KA1	374	325
TMEM205_CCDS32909.1_ex2_19:11456190-11456213:-_5-5	TMEM205	294	526
UNC50_CCDS2035.1_ex1_2:99227311-99227334:+_5-4	UNC50	181	389
CHI3L1_CCDS1435.1_ex3_1:203150364-203150387:-_5-1	CHI3L1	0	2
RAB3C_CCDS3976.1_ex3_5:58120943-58120966:+_5-5	RAB3C	716	717
PLSCR2_CCDS56284.1_ex3_3:146173133-146173156:-_5-1	PLSCR2	519	585
NECAB2_CCDS10940.1_ex1_16:84005758-84005781:+_5-1	NECAB2	40	32
ACAN_CCDS53970.1_ex6_15:89390636-89390659:-_5-4	ACAN	1003	762
ATRN_CCDS13053.1_ex8_20:3543006-3543029:-_5-5	ATRN	527	562
GIMAP2_CCDS5905.1_ex1_7:150389642-150389665:+_5-3	GIMAP2	218	264
KCNMB1_CCDS4373.1_ex1_5:169810750-169810773:+_5-4	KCNMB1	507	301
CRY2_CCDS44576.1_ex3_11:45882426-45882449:-_5-3	CRY2	180	158
CHORDC1_CCDS44705.1_ex8_11:89951297-89951320:-_5-5	CHORDC1	15	271
NUDCD1_CCDS47910.1_ex7_8:110308637-110308660:-_5-4	NUDCD1	321	312
GDAP2_CCDS44201.1_ex5_1:118439482-118439505:-_5-2	GDAP2	106	113
MRPS31_CCDS9372.1_ex4_13:41333161-41333184:+_5-2	MRPS31	17	61
OTOP1_CCDS3372.1_ex1_4:4199746-4199769:+_5-2	OTOP1	34	312
HSPA12A_CCDS41569.1_ex8_10:118460536-118460559:-_5-5	HSPA12A	1002	907
ACP1_CCDS1639.1_ex2_2:272092-272115:-_11-4	ACP1	926	833
LMO2_CCDS44567.1_ex0_11:33881102-33881125:+_5-1	LMO2	657	453
SYNC_CCDS367.2_ex3_1:33161436-33161459:-_5-4	SYNC	180	327
PTX3_CCDS3180.1_ex2_3:157160298-157160321:-_5-5	PTX3	1163	889
NMRAL1_CCDS10516.1_ex2_16:4516280-4516303:-_5-2	NMRAL1	444	407
NKX2-3_CCDS41558.1_ex0_10:101293030-101293053:-_5-1	NKX2-3	379	1022
BACH1_CCDS13585.1_ex0_21:30693777-30693800:+_5-1	BACH1	422	590
ASAH1_CCDS47813.1_ex10_8:17928816-17928839:-_5-4	ASAH1	210	251
YME1L1_CCDS58072.1_ex14_10:27425203-27425226:-_5-2	YME1L1	190	462
PMP22_CCDS11168.1_ex1_17:15142874-15142897:+_5-3	PMP22	342	371
TDRD9_CCDS9987.2_ex0_14:104395039-104395062:+_5-1	TDRD9	581	511
SNTG1_CCDS6147.1_ex6_8:51415337-51415360:+_5-4	SNTG1	722	704
ZNF382_CCDS33004.1_ex2_19:37117277-37117300:+_5-4	ZNF382	187	191
GLE1_CCDS35154.1_ex5_9:131286037-131286060:-_5-5	GLE1	321	362
DNAJC18_CCDS4214.1_ex6_5:138773059-138773082:-_5-4	DNAJC18	365	442
FSCN2_CCDS45810.1_ex0_17:79496135-79496158:+_5-4	FSCN2	551	505
HEXDC_CCDS42402.1_ex1_17:80382281-80382304:+_5-1	HEXDC	487	385
MS4A14_CCDS31569.1_ex4_11:60183357-60183380:-_5-5	MS4A14	355	290
MS4A15_CCDS44617.1_ex2_11:60538798-60538821:+_5-2	MS4A15	872	748
COL14A1_CCDS34938.1_ex19_8:121259900-121259923:-_5-5	COL14A1	298	455
SAMM50_CCDS14055.1_ex7_22:44371948-44371971:+_5-5	SAMM50	5	422
DHTKD1_CCDS7087.1_ex6_10:12136156-12136179:-_5-5	DHTKD1	1002	893
C5orf60_CCDS47353.1_ex3_5:179071071-179071094:-_5-2	C5orf60	150	218
NPHS1_CCDS32996.1_ex16_19:36336649-36336672:-_5-2	NPHS1	593	732
HORMAD2_CCDS46683.1_ex7_22:30517627-30517650:+_5-5	HORMAD2	187	241
NAP1L3_CCDS14465.1_ex0_X:92928012-92928035:+_5-4	NAP1L3	262	305
CLIP4_CCDS1770.1_ex5_2:29366607-29366630:-_5-3	CLIP4	942	947
COL4A4_CCDS42828.1_ex21_2:227924850-227924873:-_5-1	COL4A4	515	406
CST4_CCDS13159.1_ex2_20:23669411-23669434:+_5-3	CST4	237	488
FBRSL1_CCDS45010.1_ex9_12:133148869-133148892:-_5-5	FBRSL1	0	0
VEGFA_CCDS34457.1_ex1_6:43742107-43742130:+_17-9	VEGFA	207	263
FAM162B_CCDS43497.1_ex3_6:117086639-117086662:-_5-5	FAM162B	615	859
MMP17_CCDS31927.1_ex3_12:132325262-132325285:+_5-2	MMP17	308	456
COX11_CCDS11583.1_ex3_17:53045774-53045797:+_5-4	COX11	473	722
PTPRC_CCDS44291.2_ex2_1:198663174-198663197:-_11-4	PTPRC	343	506
MIEF2_CCDS11193.1_ex1_17:18166534-18166557:-_5-4	MIEF2	194	215
ENTPD8_CCDS43913.1_ex4_9:140331059-140331082:+_5-1	ENTPD8	410	314
TSC22D3_CCDS14531.1_ex2_X:106959918-106959941:-_13-7	TSC22D3	341	279
KNDC1_CCDS7674.1_ex6_10:135002081-135002104:-_5-4	KNDC1	513	416
STX3_CCDS53637.1_ex3_11:59556369-59556392:+_5-2	STX3	80	49
PDCD5_CCDS12423.1_ex3_19:33076764-33076787:+_5-3	PDCD5	0	7
CDC123_CCDS7090.1_ex3_10:12252310-12252333:-_5-1	CDC123	330	478
ZNF343_CCDS13028.1_ex2_20:2474206-2474229:+_5-4	ZNF343	183	230
ZNF793_CCDS46062.1_ex3_19:38028159-38028182:-_5-5	ZNF793	153	118
TMEM200B_CCDS30658.1_ex0_1:29448103-29448126:+_5-5	TMEM200B	803	502
RAB24_CCDS34300.1_ex6_5:176730011-176730034:+_5-3	RAB24	159	96
EIF4A3_CCDS11767.1_ex9_17:78115629-78115652:-_5-3	EIF4A3	11	687
TFF1_CCDS13685.1_ex1_21:43783436-43783459:+_5-1	TFF1	632	504
KIAA0586_CCDS45115.1_ex4_14:58909576-58909599:+_5-2	KIAA0586	389	404
KLHL2_CCDS34094.1_ex6_4:166218777-166218800:+_5-3	KLHL2	349	206
GPR97_CCDS10786.1_ex3_16:57712071-57712094:+_5-2	GPR97	416	555
ZFP92_CCDS59177.1_ex3_X:152686159-152686182:+_5-4	ZFP92	426	432
TYW3_CCDS53334.1_ex0_1:75199086-75199109:-_5-1	TYW3	353	463
MEIOB_CCDS10449.2_ex9_16:1911993-1912016:-_5-4	MEIOB	326	471
RPL15_CCDS2640.1_ex0_3:23959478-23959501:-_5-1	RPL15	0	777
DNAJC5B_CCDS6183.1_ex1_8:66989046-66989069:-_5-3	DNAJC5B	694	506
TSPAN32_CCDS7733.1_ex4_11:2334935-2334958:+_5-5	TSPAN32	325	461
NT5C3B_CCDS11410.2_ex6_17:39991445-39991468:+_5-4	NT5C3B	22	3
GSG1L_CCDS45450.1_ex6_16:28074415-28074438:+_6-6	GSG1L	403	497
RNFT1_CCDS11622.2_ex7_17:58040425-58040448:+_5-4	RNFT1	164	149
PACRGL_CCDS3427.1_ex4_4:20714430-20714453:+_7-6	PACRGL	339	259
TAAR5_CCDS5156.1_ex0_6:132910528-132910551:+_5-3	TAAR5	632	450
TMEM133_CCDS8309.1_ex0_11:100863154-100863177:-_5-2	TMEM133	80	105
ZNF135_CCDS12970.2_ex2_19:58574892-58574915:-_5-1	ZNF135	938	848
ATCAY_CCDS45923.1_ex4_19:3908258-3908281:+_5-5	ATCAY	518	495
RLN1_CCDS6462.1_ex0_9:5335510-5335533:-_4-4	RLN1	793	602
ZIC5_CCDS9494.2_ex1_13:100623804-100623827:+_5-5	ZIC5	359	491
SPDYE4_CCDS45609.1_ex4_17:8660732-8660755:-_5-3	SPDYE4	409	425
MDM4_CCDS1447.1_ex2_1:204499892-204499915:+_15-4	MDM4	1	117
MICALL2_CCDS5324.1_ex11_7:1484369-1484392:-_5-1	MICALL2	339	388
NTRK1_CCDS1161.1_ex2_1:156834521-156834544:-_5-1	NTRK1	388	395
FBF1_CCDS45779.1_ex16_17:73919701-73919724:-_5-5	FBF1	373	401
MAL_CCDS2006.1_ex1_2:95713809-95713832:-_15-7	MAL	40	156
POLR2G_CCDS31585.1_ex2_11:62530420-62530443:-_5-4	POLR2G	4	246
TNFSF13_CCDS11111.1_ex4_17:7463668-7463691:-_5-5	TNFSF13	604	221
TTC39B_CCDS55294.1_ex8_9:15189715-15189738:+_5-1	TTC39B	273	386
RD3_CCDS1498.1_ex1_1:211654597-211654620:-_5-5	RD3	489	249
YIF1A_CCDS8132.1_ex6_11:66055568-66055591:-_5-3	YIF1A	174	322
PIGM_CCDS1192.1_ex0_1:160000898-160000921:+_5-1	PIGM	434	504
ITPRIPL2_CCDS32395.1_ex0_16:19126270-19126293:+_5-4	ITPRIPL2	261	366
RPH3AL_CCDS10994.1_ex3_17:96911-96934:+_5-4	RPH3AL	330	509
