sgRNA	gene	CRISPR_C7020653.sample	ERS717283.plasmid
ZMYM6_CCDS387.2_ex7_1:35476558-35476581:+_5-4	ZMYM6	374	355
FAM185A_CCDS47676.1_ex0_7:102389795-102389818:-_5-2	FAM185A	244	496
CNPY4_CCDS34701.1_ex3_7:99720496-99720519:-_5-5	CNPY4	348	651
MUC17_CCDS34711.1_ex1_7:100674480-100674503:+_5-1	MUC17	880	370
FADS6_CCDS54163.1_ex4_17:72888725-72888748:-_5-5	FADS6	202	207
KERA_CCDS9037.1_ex1_12:91449621-91449644:+_5-3	KERA	97	362
SCAND3_CCDS34355.1_ex1_6:28543161-28543184:-_5-3	SCAND3	291	483
MTPN_CCDS5842.1_ex2_7:135636360-135636383:-_5-5	MTPN	137	155
MRPL39_CCDS13573.1_ex6_21:26973748-26973771:-_5-2	MRPL39	465	565
GJA10_CCDS5025.1_ex0_6:90604616-90604639:+_5-2	GJA10	92	131
FOXN3_CCDS32138.1_ex4_14:89878661-89878684:-_5-5	FOXN3	56	147
HUS1_CCDS34635.1_ex6_7:48018284-48018307:-_5-4	HUS1	98	285
SLC6A9_CCDS30695.1_ex11_1:44476459-44476482:-_5-5	SLC6A9	405	659
ANGPT2_CCDS47761.1_ex7_8:6420325-6420348:+_5-5	ANGPT2	594	509
C9orf37_CCDS35189.1_ex0_9:140510470-140510493:-_5-4	C9orf37	799	542
NDC1_CCDS583.1_ex13_1:54291577-54291600:+_5-3	NDC1	194	294
GRN_CCDS11483.1_ex3_17:42427626-42427649:+_5-2	GRN	618	650
PIP4K2B_CCDS11329.1_ex5_17:36935711-36935734:-_5-2	PIP4K2B	768	784
SEMA4F_CCDS1955.1_ex1_2:74883679-74883702:-_5-2	SEMA4F	483	376
RPAP2_CCDS740.1_ex3_1:92769548-92769571:-_5-1	RPAP2	389	414
SLC30A4_CCDS10125.1_ex5_15:45803333-45803356:+_5-1	SLC30A4	0	3
SLC8A3_CCDS35498.1_ex2_14:70517719-70517742:+_11-5	SLC8A3	467	399
LDB2_CCDS3420.1_ex7_4:16899975-16899998:-_5-5	LDB2	285	368
C20orf202_CCDS46567.1_ex0_20:1184278-1184301:+_5-2	C20orf202	203	249
ENPP2_CCDS34936.1_ex21_8:120633627-120633650:+_5-4	ENPP2	699	380
EPHB4_CCDS5706.1_ex13_7:100420069-100420092:+_5-3	EPHB4	223	548
UNC5A_CCDS34299.1_ex6_5:176301053-176301076:-_5-5	UNC5A	183	244
LHFPL4_CCDS33691.1_ex1_3:9547810-9547833:+_5-3	LHFPL4	645	670
SLC26A11_CCDS11771.2_ex5_17:78210867-78210890:-_5-5	SLC26A11	385	603
CRLF3_CCDS32607.1_ex5_17:29124327-29124350:+_5-3	CRLF3	858	639
FADS1_CCDS8011.2_ex10_11:61580793-61580816:-_5-2	FADS1	330	264
SLC15A3_CCDS7998.1_ex7_11:60718462-60718485:+_5-2	SLC15A3	304	287
C17orf80_CCDS11694.1_ex0_17:71231768-71231791:+_5-1	C17orf80	23	77
C1orf68_CCDS44226.1_ex0_1:152692339-152692362:-_5-4	C1orf68	544	424
AGBL1_CCDS58398.1_ex4_15:86790990-86791013:+_5-2	AGBL1	1501	558
B3GALT6_CCDS13.1_ex0_1:1168098-1168121:+_5-4	B3GALT6	971	685
CCR6_CCDS5298.1_ex1_6:167549960-167549983:+_5-2	CCR6	261	311
DHRSX_CCDS35195.1_ex4_X:2326777-2326800:+_3-2	DHRSX	565	401
UBE2F_CCDS2523.1_ex4_2:238934031-238934054:+_5-5	UBE2F	44	269
KIAA0753_CCDS42247.1_ex15_17:6528121-6528144:-_5-4	KIAA0753	298	329
BFSP1_CCDS13126.1_ex5_20:17495374-17495397:-_5-5	BFSP1	1086	437
PPCDC_CCDS10275.1_ex1_15:75335851-75335874:+_5-1	PPCDC	482	266
FUS_CCDS10707.1_ex5_16:31196423-31196446:+_5-5	FUS	337	432
BZRAP1_CCDS11605.1_ex14_17:56389785-56389808:+_5-3	BZRAP1	163	358
PIGQ_CCDS10411.1_ex1_16:625831-625854:+_5-2	PIGQ	272	505
LAX1_CCDS1441.2_ex4_1:203743025-203743048:-_5-4	LAX1	274	624
TAGLN_CCDS8381.1_ex0_11:117073822-117073845:+_5-1	TAGLN	467	481
BIN3_CCDS47825.1_ex1_8:22481552-22481575:-_5-1	BIN3	926	561
C17orf72_CCDS54157.1_ex1_17:62076089-62076112:-_10-1	C17orf72	117	177
SNTB2_CCDS10873.1_ex0_16:69221276-69221299:+_5-1	SNTB2	1134	515
AAAS_CCDS53797.1_ex8_12:53703443-53703466:-_5-1	AAAS	345	351
HTATSF1_CCDS14657.1_ex6_X:135591284-135591307:-_5-4	HTATSF1	248	500
MESP1_CCDS10355.1_ex1_15:90294290-90294313:+_5-4	MESP1	642	852
KIF26A_CCDS45171.1_ex5_14:104638155-104638178:+_5-3	KIF26A	4924	2523
SERPINB4_CCDS11986.1_ex6_18:61310645-61310668:-_4-4	SERPINB4	182	183
ANKIB1_CCDS47639.1_ex7_7:91981861-91981884:+_5-5	ANKIB1	55	30
CCDC83_CCDS66196.1_ex2_11:85593571-85593594:+_5-1	CCDC83	80	214
EDC3_CCDS10267.1_ex4_15:74963882-74963905:+_5-5	EDC3	566	279
PAX9_CCDS9662.1_ex1_14:37132341-37132364:-_5-3	PAX9	427	595
RFK_CCDS35044.2_ex1_9:79003514-79003537:-_5-1	RFK	41	58
ACSL3_CCDS2455.1_ex0_2:223773718-223773741:+_5-1	ACSL3	1	92
THPO_CCDS3265.1_ex1_3:184091291-184091314:-_5-4	THPO	1285	433
RPF2_CCDS5088.1_ex2_6:111310245-111310268:-_5-2	RPF2	0	9
AKIRIN1_CCDS433.1_ex1_1:39463866-39463889:+_6-5	AKIRIN1	6	37
PSMD3_CCDS11356.1_ex2_17:38142848-38142871:+_5-3	PSMD3	477	858
XRN2_CCDS13144.1_ex10_20:21314458-21314481:-_5-4	XRN2	33	68
SH3PXD2B_CCDS34291.1_ex1_5:171773257-171773280:-_5-1	SH3PXD2B	896	599
ZNF420_CCDS12498.1_ex2_19:37618096-37618119:-_5-2	ZNF420	433	302
ALKBH2_CCDS31897.1_ex2_12:109530356-109530379:+_5-3	ALKBH2	1009	478
BAZ2A_CCDS44924.1_ex27_12:57011209-57011232:-_5-5	BAZ2A	208	294
HERC1_CCDS45277.1_ex41_15:63970425-63970448:+_5-2	HERC1	839	814
MRPS15_CCDS411.1_ex7_1:36929760-36929783:-_5-5	MRPS15	130	311
SPACA1_CCDS5014.1_ex0_6:88757812-88757835:-_5-3	SPACA1	1118	761
CDK12_CCDS11337.1_ex0_17:37619031-37619054:-_5-2	CDK12	53	425
GPX7_CCDS569.1_ex0_1:53068192-53068215:+_5-2	GPX7	750	494
SNPH_CCDS13012.1_ex1_20:1277804-1277827:+_5-1	SNPH	1336	544
CCDC42B_CCDS44983.1_ex2_12:113590670-113590693:-_5-3	CCDC42B	33	133
TMEM138_CCDS8005.1_ex1_11:61133519-61133542:-_5-3	TMEM138	141	193
BIRC5_CCDS11755.1_ex0_17:76210485-76210508:+_5-1	BIRC5	291	841
KIAA0101_CCDS10193.1_ex2_15:64673172-64673195:+_5-5	KIAA0101	138	545
RETN_CCDS12182.1_ex2_19:7735097-7735120:+_5-4	RETN	1156	653
C2orf68_CCDS42704.1_ex1_2:85836595-85836618:-_5-1	C2orf68	564	305
FOXA1_CCDS9665.1_ex0_14:38061766-38061789:+_5-4	FOXA1	325	714
TNFSF13B_CCDS45067.1_ex0_13:108922350-108922373:-_5-2	TNFSF13B	93	226
ACAD8_CCDS8498.1_ex0_11:134123591-134123614:-_5-1	ACAD8	1572	793
ATP2C2_CCDS42207.1_ex10_16:84459380-84459403:+_5-3	ATP2C2	485	612
CARTPT_CCDS4011.1_ex0_5:71015229-71015252:-_5-1	CARTPT	566	491
NEDD4L_CCDS45872.1_ex9_18:55996332-55996355:-_5-3	NEDD4L	194	642
UBASH3B_CCDS31694.1_ex0_11:122526912-122526935:-_5-2	UBASH3B	433	834
CIDEA_CCDS11856.1_ex2_18:12264316-12264339:+_5-2	CIDEA	2128	650
ETFA_CCDS32299.1_ex7_15:76580226-76580249:+_5-3	ETFA	363	470
CABP5_CCDS12709.1_ex3_19:48543961-48543984:-_5-5	CABP5	372	254
ALS2_CCDS42800.1_ex30_2:202626434-202626457:+_5-5	ALS2	31	137
SMG8_CCDS11615.1_ex0_17:57287615-57287638:+_5-1	SMG8	606	551
ATP13A1_CCDS32970.2_ex15_19:19766227-19766250:+_5-1	ATP13A1	817	899
GXYLT2_CCDS46870.1_ex2_3:72971359-72971382:-_5-2	GXYLT2	478	374
DCC_CCDS11952.1_ex7_18:50683785-50683808:-_5-3	DCC	478	429
SERPINC1_CCDS1313.1_ex5_1:173883946-173883969:+_5-5	SERPINC1	197	589
SFT2D3_CCDS2149.1_ex0_2:128459306-128459329:-_5-3	SFT2D3	1398	995
GPANK1_CCDS4711.1_ex1_6:31631799-31631822:+_5-1	GPANK1	825	473
PPP3CA_CCDS34037.1_ex9_4:102019613-102019636:+_5-2	PPP3CA	411	332
LACTB_CCDS10182.1_ex0_15:63414282-63414305:-_5-1	LACTB	305	439
ALG14_CCDS752.1_ex2_1:95530420-95530443:-_5-3	ALG14	16	67
TMBIM1_CCDS2412.1_ex3_2:219142157-219142180:+_5-1	TMBIM1	77	221
PPP1R21_CCDS1839.1_ex7_2:48692096-48692119:+_5-3	PPP1R21	231	279
C1orf54_CCDS948.1_ex3_1:150249007-150249030:-_5-5	C1orf54	11	55
HACE1_CCDS5050.1_ex18_6:105280916-105280939:+_5-4	HACE1	824	686
PLEKHB1_CCDS44672.1_ex3_11:73362828-73362851:+_5-3	PLEKHB1	284	508
PAX7_CCDS186.1_ex1_1:18960817-18960840:+_5-1	PAX7	173	593
RMND1_CCDS5232.1_ex10_6:151766440-151766463:+_5-3	RMND1	385	347
PTBP2_CCDS754.1_ex4_1:97236358-97236381:-_5-2	PTBP2	221	213
P2RX1_CCDS11040.1_ex6_17:3806841-3806864:+_5-1	P2RX1	1081	593
GNRHR_CCDS3517.1_ex2_4:68619543-68619566:+_5-1	GNRHR	0	1
SMIM9_CCDS55546.1_ex2_X:154058989-154059012:-_5-4	SMIM9	288	469
KRT2_CCDS8835.1_ex4_12:53041949-53041972:+_5-1	KRT2	1852	1094
LINGO2_CCDS6524.1_ex0_9:27950373-27950396:-_5-4	LINGO2	381	371
GNAT3_CCDS47625.1_ex5_7:80117974-80117997:-_5-5	GNAT3	7	11
CEBPD_CCDS6142.1_ex0_8:48650254-48650277:+_5-1	CEBPD	290	674
LYPLA1_CCDS6157.1_ex4_8:54974825-54974848:-_5-3	LYPLA1	8	99
DEFB135_CCDS43710.1_ex1_8:11841967-11841990:+_1-1	DEFB135	968	573
RHOT1_CCDS32610.1_ex4_17:30503016-30503039:+_5-1	RHOT1	24	51
TSSK3_CCDS362.1_ex1_1:32829552-32829575:-_5-5	TSSK3	294	506
GSS_CCDS13245.1_ex8_20:33530285-33530308:-_5-2	GSS	915	1016
ARL4D_CCDS11463.1_ex0_17:41477260-41477283:+_5-1	ARL4D	267	155
CSAD_CCDS58235.1_ex9_12:53565168-53565191:-_5-4	CSAD	1134	797
CDRT1_CCDS45619.1_ex11_17:15522417-15522440:+_5-4	CDRT1	1296	832
HSD17B10_CCDS14354.1_ex3_X:53459295-53459318:-_5-1	HSD17B10	163	365
TFEC_CCDS34738.1_ex2_7:115590961-115590984:-_5-3	TFEC	1	3
SP6_CCDS11520.1_ex0_17:45925598-45925621:-_5-5	SP6	346	737
NDUFAF7_CCDS1788.1_ex1_2:37459392-37459415:+_5-3	NDUFAF7	70	388
MRPS9_CCDS2065.1_ex4_2:105696462-105696485:-_5-5	MRPS9	10	75
HAPLN3_CCDS10346.1_ex2_15:89424845-89424868:-_5-4	HAPLN3	1037	733
BEND4_CCDS47048.1_ex3_4:42145689-42145712:+_5-1	BEND4	329	393
PPP1R18_CCDS43444.1_ex2_6:30653515-30653538:-_5-5	PPP1R18	419	605
METTL24_CCDS43489.1_ex4_6:110679232-110679255:+_5-5	METTL24	1848	1028
SPRED3_CCDS42560.1_ex1_19:38882656-38882679:-_5-3	SPRED3	345	543
ANXA8L1_CCDS41511.1_ex8_10:47167135-47167158:-_5-2	ANXA8L1	272	403
TBX22_CCDS14445.1_ex3_X:79281161-79281184:+_5-2	TBX22	152	434
NCAPH2_CCDS14094.2_ex4_22:50956197-50956220:-_5-5	NCAPH2	868	288
ZNF182_CCDS35235.1_ex0_X:47836826-47836849:-_5-2	ZNF182	2	101
SLFNL1_CCDS460.1_ex3_1:41485917-41485940:+_5-3	SLFNL1	805	506
DLL3_CCDS12537.1_ex3_19:39993669-39993692:-_5-3	DLL3	927	733
GNL1_CCDS4680.1_ex10_6:30523412-30523435:-_5-5	GNL1	340	406
MYH13_CCDS45613.1_ex29_17:10253865-10253888:+_5-4	MYH13	1551	831
HLA-DRB1_CCDS47409.1_ex4_6:32552034-32552057:-_4-2	HLA-DRB1	1315	748
PHKB_CCDS10729.1_ex13_16:47644773-47644796:-_5-4	PHKB	522	520
RRAS2_CCDS44544.1_ex2_11:14316041-14316064:+_7-4	RRAS2	0	0
FBXO16_CCDS59099.1_ex5_8:28321179-28321202:+_5-4	FBXO16	401	508
NDRG3_CCDS13284.1_ex10_20:35312810-35312833:-_5-3	NDRG3	91	261
TPI1_CCDS53740.1_ex3_12:6978440-6978463:-_9-5	TPI1	179	619
MAPK12_CCDS14089.1_ex5_22:50694529-50694552:+_5-1	MAPK12	150	168
CTSK_CCDS969.1_ex4_1:150778367-150778390:+_5-1	CTSK	268	357
TCEAL3_CCDS14511.1_ex0_X:102864196-102864219:+_5-3	TCEAL3	179	346
RHOXF2_CCDS14594.1_ex1_X:119292933-119292956:+_5-1	RHOXF2	709	869
HRH4_CCDS11887.1_ex2_18:22056908-22056931:-_5-3	HRH4	16	89
OBFC1_CCDS7552.1_ex8_10:105677211-105677234:+_5-5	OBFC1	551	803
PIGN_CCDS45879.1_ex27_18:59828405-59828428:+_5-4	PIGN	362	600
KRTAP21-2_CCDS13605.1_ex0_21:32119341-32119364:-_5-1	KRTAP21-2	763	702
HS3ST2_CCDS10606.1_ex0_16:22826316-22826339:-_5-4	HS3ST2	135	325
PIN4_CCDS14417.1_ex0_X:71401651-71401674:+_6-1	PIN4	62	375
ALKBH8_CCDS8337.2_ex4_11:107403070-107403093:+_5-3	ALKBH8	623	303
CRIPT_CCDS1829.1_ex2_2:46846752-46846775:+_5-1	CRIPT	7	120
UBR2_CCDS4870.1_ex3_6:42561959-42561982:+_5-3	UBR2	407	418
PROX1_CCDS31021.1_ex0_1:214170378-214170401:-_5-5	PROX1	20	218
ANKRD12_CCDS11843.1_ex6_18:9221855-9221878:+_5-4	ANKRD12	710	792
BBOX1_CCDS7862.1_ex2_11:27114866-27114889:+_5-4	BBOX1	165	145
SHE_CCDS30877.1_ex5_1:154474294-154474317:-_5-4	SHE	159	272
SLC22A18_CCDS7740.1_ex4_11:2937925-2937948:-_5-5	SLC22A18	274	893
C1QTNF2_CCDS4351.2_ex0_5:159776503-159776526:-_5-1	C1QTNF2	115	246
LRRFIP2_CCDS2664.1_ex11_3:37136330-37136353:-_5-3	LRRFIP2	589	342
NT5M_CCDS32581.1_ex3_17:17248093-17248116:+_5-5	NT5M	1378	797
FSHR_CCDS1843.1_ex9_2:49381405-49381428:+_5-5	FSHR	167	463
VSTM4_CCDS31198.1_ex6_10:50315717-50315740:+_5-2	VSTM4	399	519
CC2D2B_CCDS41555.1_ex5_10:97779024-97779047:-_5-5	CC2D2B	51	82
C5orf30_CCDS4095.1_ex0_5:102611888-102611911:-_5-4	C5orf30	646	454
S100A10_CCDS1008.1_ex1_1:151958567-151958590:+_5-4	S100A10	52	83
ZNF451_CCDS43477.1_ex3_6:56989596-56989619:+_10-6	ZNF451	697	550
PALD1_CCDS31215.1_ex6_10:72293789-72293812:+_5-4	PALD1	1474	925
SCEL_CCDS53877.1_ex13_13:78176216-78176239:+_5-5	SCEL	1	17
ZNF273_CCDS5528.2_ex3_7:64388263-64388286:-_4-4	ZNF273	21	21
C5orf22_CCDS3895.1_ex3_5:31538624-31538647:-_5-5	C5orf22	133	427
EML2_CCDS12670.1_ex14_19:46136331-46136354:-_5-1	EML2	172	191
HGD_CCDS3000.1_ex10_3:120389363-120389386:+_5-5	HGD	334	468
RGS9_CCDS42373.1_ex12_17:63193258-63193281:+_5-3	RGS9	362	300
GZMM_CCDS12031.1_ex3_19:549091-549114:-_5-5	GZMM	598	498
TSPAN3_CCDS10292.1_ex3_15:77346543-77346566:-_6-3	TSPAN3	1216	803
C11orf73_CCDS8275.1_ex1_11:86017461-86017484:+_5-3	C11orf73	47	262
MRGPRX1_CCDS7846.1_ex0_11:18956018-18956041:+_5-2	MRGPRX1	42	73
BIK_CCDS14044.1_ex2_22:43524489-43524512:+_5-5	BIK	321	571
FAM19A1_CCDS54606.1_ex1_3:68466531-68466554:+_5-4	FAM19A1	74	117
MED24_CCDS11359.1_ex19_17:38189587-38189610:+_5-5	MED24	490	334
C6orf57_CCDS4972.1_ex1_6:71289145-71289168:+_5-1	C6orf57	55	119
KIFC2_CCDS6427.1_ex3_8:145692632-145692655:-_5-3	KIFC2	342	312
APH1A_CCDS41390.1_ex2_1:150239557-150239580:+_5-1	APH1A	386	350
TCTEX1D4_CCDS30699.1_ex0_1:45272095-45272118:-_5-3	TCTEX1D4	374	583
SLC25A36_CCDS3114.1_ex4_3:140689795-140689818:-_5-4	SLC25A36	2	60
CENPJ_CCDS9310.1_ex10_13:25480624-25480647:-_5-1	CENPJ	187	683
OPN1SW_CCDS5806.1_ex4_7:128415491-128415514:-_5-4	OPN1SW	713	616
TOX4_CCDS32043.1_ex3_14:21956790-21956813:-_5-2	TOX4	0	23
COX6B1_CCDS12469.1_ex1_19:36145511-36145534:+_5-4	COX6B1	330	651
SENP6_CCDS43483.1_ex9_6:76380328-76380351:-_5-3	SENP6	150	128
FHDC1_CCDS34081.1_ex6_4:153884177-153884200:+_5-4	FHDC1	266	505
FYN_CCDS5094.1_ex6_6:112024130-112024153:-_5-1	FYN	96	100
NIPAL4_CCDS47328.1_ex0_5:156887236-156887259:+_5-1	NIPAL4	362	502
CXCL5_CCDS34006.1_ex2_4:74863981-74864004:+_5-2	CXCL5	125	364
FDXACB1_CCDS44729.1_ex2_11:111747679-111747702:+_5-2	FDXACB1	508	391
CARS_CCDS41600.1_ex17_11:3060476-3060499:+_5-4	CARS	484	447
GABRE_CCDS14703.1_ex4_X:151129809-151129832:+_5-1	GABRE	282	430
UNCX_CCDS34583.1_ex2_7:1275555-1275578:-_5-5	UNCX	1339	947
SUV420H1_CCDS31623.1_ex9_11:67957431-67957454:-_5-5	SUV420H1	161	447
S100A12_CCDS1037.1_ex1_1:153346965-153346988:+_5-5	S100A12	190	365
HOXA2_CCDS5403.1_ex1_7:27141981-27142004:+_5-5	HOXA2	322	451
GAS2_CCDS7858.1_ex3_11:22759296-22759319:+_5-5	GAS2	175	586
ABI3_CCDS11546.1_ex3_17:47296933-47296956:+_5-5	ABI3	437	159
TREML2_CCDS4853.2_ex2_6:41162417-41162440:+_5-2	TREML2	886	412
QRICH1_CCDS2787.1_ex7_3:49094601-49094624:-_5-1	QRICH1	414	429
ADAM28_CCDS34865.1_ex8_8:24181384-24181407:+_5-5	ADAM28	151	205
KCTD1_CCDS11888.1_ex1_18:24039731-24039754:+_5-1	KCTD1	797	668
TECTA_CCDS8434.1_ex8_11:121000566-121000589:-_5-5	TECTA	3999	921
CPNE6_CCDS61413.1_ex3_14:24542796-24542819:-_5-1	CPNE6	1323	561
FAM83D_CCDS42872.1_ex0_20:37555158-37555181:+_5-1	FAM83D	252	444
KRT6B_CCDS8828.1_ex7_12:52844255-52844278:-_2-2	KRT6B	531	612
GANAB_CCDS41656.1_ex13_11:62398239-62398262:+_5-2	GANAB	191	434
ANK1_CCDS55227.1_ex3_8:41522349-41522372:-_13-4	ANK1	366	352
PDRG1_CCDS13194.1_ex3_20:30538149-30538172:-_5-3	PDRG1	11	78
CCDC96_CCDS3395.1_ex0_4:7044541-7044564:-_5-5	CCDC96	480	935
ABHD16A_CCDS4713.1_ex11_6:31659441-31659464:-_5-2	ABHD16A	932	594
CCDC73_CCDS41630.1_ex2_11:32636374-32636397:+_5-1	CCDC73	1	22
GPR75_CCDS1849.1_ex0_2:54081740-54081763:+_5-5	GPR75	181	236
TMEM169_CCDS2401.1_ex0_2:216960776-216960799:+_5-1	TMEM169	36	126
DHRS12_CCDS31976.1_ex2_13:52348150-52348173:-_5-1	DHRS12	233	321
CDKAL1_CCDS4546.1_ex0_6:20546678-20546701:+_5-1	CDKAL1	367	325
CD300C_CCDS11701.1_ex2_17:72541043-72541066:+_5-5	CD300C	645	754
HMGCL_CCDS243.1_ex2_1:24134750-24134773:+_5-1	HMGCL	237	388
CCL5_CCDS11300.1_ex1_17:34205570-34205593:+_5-4	CCL5	2182	984
VPS29_CCDS41832.1_ex1_12:110930909-110930932:+_5-1	VPS29	371	435
IER5_CCDS1343.1_ex0_1:181058438-181058461:+_5-2	IER5	628	397
PFKFB2_CCDS31003.1_ex7_1:207240876-207240899:-_5-5	PFKFB2	83	253
USP40_CCDS46547.1_ex22_2:234449296-234449319:+_5-2	USP40	213	402
C20orf85_CCDS13465.1_ex2_20:56730576-56730599:+_5-5	C20orf85	112	371
TSHZ3_CCDS12421.2_ex0_19:31769936-31769959:-_5-3	TSHZ3	182	454
FLRT3_CCDS13121.1_ex0_20:14307609-14307632:+_5-4	FLRT3	123	189
PATZ1_CCDS13894.1_ex4_22:31741128-31741151:-_5-3	PATZ1	878	436
RAB3A_CCDS12372.1_ex2_19:18311185-18311208:+_5-4	RAB3A	288	391
CALR3_CCDS12344.1_ex7_19:16606600-16606623:+_5-4	CALR3	6	70
COX6C_CCDS6284.1_ex1_8:100904155-100904178:-_3-3	COX6C	611	616
ZNF773_CCDS33134.1_ex3_19:58017785-58017808:-_5-2	ZNF773	238	224
SLC18A3_CCDS7231.1_ex0_10:50819122-50819145:-_5-2	SLC18A3	1232	578
FYB_CCDS47200.1_ex16_5:39201998-39202021:+_5-1	FYB	70	135
VPS13A_CCDS47983.1_ex5_9:79824419-79824442:-_5-2	VPS13A	32	8
GCM2_CCDS4517.1_ex3_6:10877594-10877617:+_5-5	GCM2	177	300
SLAMF7_CCDS1209.1_ex1_1:160718207-160718230:+_16-6	SLAMF7	118	108
ALS2CL_CCDS2743.1_ex23_3:46729644-46729667:-_10-10	ALS2CL	775	602
MTERFD2_CCDS2544.1_ex2_2:242039058-242039081:+_5-4	MTERFD2	349	379
AZGP1_CCDS5680.1_ex1_7:99565858-99565881:-_5-3	AZGP1	861	792
VSIG2_CCDS8452.1_ex4_11:124620678-124620701:+_5-3	VSIG2	131	223
UPF3B_CCDS14587.1_ex8_X:118985753-118985776:+_5-4	UPF3B	60	210
THEM4_CCDS1006.1_ex2_1:151860844-151860867:-_5-2	THEM4	13	78
SERPINB6_CCDS4479.1_ex2_6:2953366-2953389:-_5-2	SERPINB6	352	679
TMCO1_CCDS1251.2_ex6_1:165737969-165737992:-_5-3	TMCO1	242	368
KRTAP19-5_CCDS13597.1_ex0_21:31874274-31874297:-_3-2	KRTAP19-5	901	630
POM121C_CCDS47617.1_ex2_7:75051596-75051619:+_5-1	POM121C	540	476
BLOC1S1_CCDS8889.2_ex0_12:56109917-56109940:-_5-1	BLOC1S1	527	587
HIST1H4D_CCDS4589.1_ex0_6:26189218-26189241:-_5-5	HIST1H4D	4	79
LNX1_CCDS3492.1_ex7_4:54373518-54373541:-_5-3	LNX1	841	565
CLCN2_CCDS3263.1_ex17_3:184075402-184075425:-_5-2	CLCN2	191	663
ARPC1B_CCDS5661.1_ex2_7:98985706-98985729:+_5-3	ARPC1B	1555	730
PYY_CCDS32662.1_ex2_17:42030705-42030728:+_5-4	PYY	467	592
GTPBP2_CCDS4903.1_ex7_6:43593101-43593124:+_5-2	GTPBP2	911	465
LEP_CCDS5800.1_ex1_7:127894512-127894535:-_5-4	LEP	398	397
VANGL2_CCDS30915.1_ex1_1:160385868-160385891:+_5-1	VANGL2	476	330
CPEB4_CCDS4390.1_ex0_5:173317100-173317123:+_5-2	CPEB4	314	183
CLEC4D_CCDS8593.1_ex3_12:8671663-8671686:-_5-4	CLEC4D	220	214
AEBP1_CCDS5476.1_ex3_7:44147260-44147283:+_5-4	AEBP1	423	553
LYNX1_CCDS34951.1_ex1_8:143846483-143846506:+_12-5	LYNX1	359	478
NDUFB2_CCDS5862.1_ex1_7:140402673-140402696:+_5-2	NDUFB2	476	552
FAM150A_CCDS6150.1_ex3_8:53477695-53477718:-_5-5	FAM150A	255	261
MPRIP_CCDS32578.1_ex6_17:17041236-17041259:+_5-3	MPRIP	380	522
ISY1_CCDS43149.1_ex4_3:128859296-128859319:-_5-3	ISY1	149	287
HOPX_CCDS3507.1_ex1_4:57522062-57522085:+_7-6	HOPX	432	431
QSOX1_CCDS1337.1_ex5_1:180151410-180151433:+_5-2	QSOX1	634	491
TNFAIP8L2_CCDS985.1_ex0_1:151131403-151131426:+_5-4	TNFAIP8L2	193	451
TMSB15A_CCDS14498.1_ex1_X:101769994-101770017:-_2-2	TMSB15A	18	92
BTN2A1_CCDS4613.1_ex2_6:26463482-26463505:+_5-2	BTN2A1	62	184
TRPM4_CCDS33073.1_ex5_19:49671826-49671849:+_5-2	TRPM4	1131	627
SYBU_CCDS43763.1_ex3_8:110598310-110598333:+_5-5	SYBU	298	400
CWC22_CCDS46465.1_ex16_2:180851489-180851512:+_5-5	CWC22	16	362
CDHR4_CCDS46829.1_ex10_3:49832488-49832511:+_5-2	CDHR4	1020	511
MRPS18B_CCDS4682.1_ex2_6:30587489-30587512:-_5-1	MRPS18B	124	374
GPC6_CCDS9469.1_ex2_13:94482520-94482543:+_5-3	GPC6	280	139
SLC6A1_CCDS2603.1_ex0_3:11059019-11059042:-_5-1	SLC6A1	3412	1407
NEIL1_CCDS10278.1_ex0_15:75641593-75641616:+_5-3	NEIL1	523	479
SNTB2_CCDS10873.1_ex1_16:69279551-69279574:+_5-3	SNTB2	280	632
F13B_CCDS1388.1_ex8_1:197030108-197030131:-_5-4	F13B	160	69
ZNF574_CCDS12596.1_ex0_19:42583475-42583498:-_5-2	ZNF574	586	511
BSDC1_CCDS363.2_ex2_1:32842145-32842168:+_5-1	BSDC1	396	624
HSP90AB1_CCDS4909.1_ex3_6:44217884-44217907:-_5-3	HSP90AB1	0	11
MFF_CCDS2465.1_ex1_2:228195526-228195549:+_5-2	MFF	117	220
ZNF283_CCDS46097.1_ex3_19:44351732-44351755:-_5-5	ZNF283	10	99
TLR4_CCDS6818.1_ex2_9:120474742-120474765:+_5-1	TLR4	442	535
KIAA0195_CCDS32732.1_ex13_17:73488854-73488877:+_5-4	KIAA0195	1660	674
IRF3_CCDS12775.1_ex6_19:50167965-50167988:+_9-9	IRF3	149	252
CHRNE_CCDS11058.1_ex7_17:4805329-4805352:-_5-3	CHRNE	1213	388
ZNF235_CCDS33048.1_ex0_19:44792810-44792833:+_5-3	ZNF235	325	387
RRAGA_CCDS6488.1_ex0_9:19049884-19049907:-_5-4	RRAGA	168	528
EGFL7_CCDS7002.1_ex3_9:139564439-139564462:+_5-4	EGFL7	246	627
DAOA_CCDS59242.1_ex1_13:106142172-106142195:+_12-6	DAOA	287	337
CLTC_CCDS32696.1_ex11_17:57743920-57743943:-_5-4	CLTC	322	463
LYPD6_CCDS2188.1_ex0_2:150294329-150294352:-_5-1	LYPD6	29	79
GAN_CCDS10935.1_ex3_16:81390438-81390461:-_5-3	GAN	20	53
